[header]
width=60
height=60
tilewidth=16
tileheight=16
orientation=orthogonal

[tilesets]
tileset=../textures/tileset.png,16,16,0,0

[layer]
type=physics
data=
1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,
1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,
1102,1102,1105,1105,1105,1105,1105,1105,1105,1105,1105,1105,1105,1105,1105,1105,1105,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1102,1102,
1102,1102,1105,1105,1105,1105,1105,1105,1105,1105,1105,1105,1105,1105,1105,1105,1105,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1102,1102,
1102,1102,1105,1105,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1105,1105,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1102,1102,
1102,1102,1105,1105,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1105,1105,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1108,1108,1108,1105,1105,1105,1108,1108,1108,1108,1108,1108,1108,1108,1102,1102,1102,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1102,1102,
1102,1102,1105,1105,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1105,1105,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1108,1108,1108,1105,1105,1105,1108,1108,1108,1108,1108,1108,1108,1108,1102,1102,1102,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1102,1102,
1102,1102,1105,1105,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1105,1105,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1108,1108,1108,1108,1108,1108,1108,1108,1108,1105,1105,1105,1108,1108,1102,1102,1102,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1102,1102,
1102,1102,1105,1105,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1105,1105,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1108,1108,1108,1108,1108,1108,1108,1108,1108,1105,1105,1105,1108,1108,1102,1102,1102,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1102,1102,
1102,1102,1105,1105,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1105,1105,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1102,1102,1108,1108,1108,1108,1108,1108,1108,1108,1103,1103,1103,1103,1103,1103,1102,1102,1102,1102,1102,1102,1102,
